date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:11	94063/94063	---MC-	200	added ('OK')	text/css	date:Mon,%2001%20May%202017%2018:00:00%20GMT	https://www.google.de/retail/css/trusted-stores.min.css	/home/benjamin/websites/google/www.google.de/retail/css/trusted-stores.min.css	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:11	18094/18094	---MCZ	200	added ('OK')	image/x-icon	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/retail/images/trusted-stores/favicon.ico	/home/benjamin/websites/google/www.google.de/retail/images/trusted-stores/favicon.ico	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:17	302010/302010	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/retail/images/trusted-stores/section-overview-hero_2x.png	/home/benjamin/websites/google/www.google.de/intl/de/retail/images/trusted-stores/section-overview-hero_2x.png	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:20	29057/29057	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202016%2006:30:00%20GMT	https://www.google.de/intl/de/retail/trusted-stores/	/home/benjamin/websites/google/www.google.de/intl/de/retail/trusted-stores/index.html	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:20	85250/85250	---MC-	200	added ('OK')	text/javascript	date:Mon,%2001%20May%202017%2018:00:00%20GMT	https://www.google.de/retail/js/trusted-stores.min.js	/home/benjamin/websites/google/www.google.de/retail/js/trusted-stores.min.js	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:20	266/266	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:12%20GMT	https://www.google.de/intl/de/retail/zertifizierte-haendler/resources/	/home/benjamin/websites/google/www.google.de/intl/de/retail/zertifizierte-haendler/resources/index.html	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:22	12678/12678	---MC-	200	added ('OK')	text/css	date:Wed,%2026%20Jul%202017%2013:00:00%20GMT	https://www.google.de/intl/de/streetview/css/main.min.css	/home/benjamin/websites/google/www.google.de/intl/de/streetview/css/main.min.css	(from https://www.google.de/intl/de/streetview/hire/)
12:08:22	266/266	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:18%20GMT	https://www.google.de/intl/de/retail/zertifizierte-haendler/get-started/	/home/benjamin/websites/google/www.google.de/intl/de/retail/zertifizierte-haendler/get-started/index.html	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:22	244/244	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:20%20GMT	https://www.google.de/intl/de/retail/local-inventory-ads/	/home/benjamin/websites/google/www.google.de/intl/de/retail/local-inventory-ads/index.html	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:22	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:08:20%20GMT	https://www.google.de/intl/de/trustedstores/	/home/benjamin/websites/google/www.google.de/intl/de/trustedstores/index.html	(from https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:23	41007/41007	---MC-	200	added ('OK')	text/css	date:Wed,%2026%20Jul%202017%2013:00:00%20GMT	https://www.google.de/intl/de/streetview/css/about.min.css	/home/benjamin/websites/google/www.google.de/intl/de/streetview/css/about.min.css	(from https://www.google.de/intl/de/streetview/hire/)
12:08:23	20153/20153	---MCZ	200	added ('OK')	image/x-icon	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/streetview/images/icon/maps_streetview_32dp.ico	/home/benjamin/websites/google/www.google.de/intl/de/streetview/images/icon/maps_streetview_32dp.ico	(from https://www.google.de/intl/de/streetview/hire/)
12:08:23	1699/1699	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/streetview/images/icon/play.png	/home/benjamin/websites/google/www.google.de/intl/de/streetview/images/icon/play.png	(from https://www.google.de/intl/de/streetview/hire/)
12:08:23	19767/19767	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202017%2010:30:00%20GMT	https://www.google.de/intl/de/streetview/apps/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/apps/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:23	10165/10165	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202017%2010:30:00%20GMT	https://www.google.de/intl/de/streetview/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	34414/34414	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202017%2010:30:00%20GMT	https://www.google.de/intl/de/streetview/understand/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/understand/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	33410/33410	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Oct%202017%2022:00:00%20GMT	https://www.google.de/intl/de/streetview/publish/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/publish/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	22498/22498	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202017%2010:30:00%20GMT	https://www.google.de/intl/de/streetview/earn/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/earn/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	39010/39010	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Sep%202017%2013:30:00%20GMT	https://www.google.de/intl/de/streetview/privacy/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/privacy/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	310/310	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:24%20GMT	https://www.google.de/intl/de/streetview/hire/Power-of-maps-listings.pdf	/home/benjamin/websites/google/www.google.de/intl/de/streetview/hire/Power-of-maps-listings.18b.delayed	(from https://www.google.de/intl/de/streetview/hire/)
12:08:24	41006/41006	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202017%2010:00:00%20GMT	https://www.google.de/intl/de/streetview/sales/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/sales/index.html	(from https://www.google.de/intl/de/streetview/hire/)
12:08:25	526250/526250	---MC-	200	added ('OK')	text/javascript	date:Wed,%2004%20Jan%202017%2014:30:00%20GMT	https://www.google.de/intl/de/streetview/js/base.min.js	/home/benjamin/websites/google/www.google.de/intl/de/streetview/js/base.min.js	(from https://www.google.de/intl/de/streetview/hire/)
12:08:25	172230/172230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2008%20Aug%202017%2015:30:00%20GMT	https://www.google.de/intl/de/streetview/js/about.min.js	/home/benjamin/websites/google/www.google.de/intl/de/streetview/js/about.min.js	(from https://www.google.de/intl/de/streetview/hire/)
12:08:26	71327/71327	---MC-	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202017%2005:00:00%20GMT	https://www.google.de/intl/de/services/css/sitemap.min.css	/home/benjamin/websites/google/www.google.de/intl/de/services/css/sitemap.min.css	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:28	62082/62082	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202018%2005:30:00%20GMT	https://www.google.de/intl/de/business/?gmbsrc=de-ww-et-gs-z-gmb-s-z-h~ser-rs_s_sm-u&ppsrc=GMBB0&utm_campaign=de-ww-et-gs-z-gmb-s-z-h~ser-rs_s_sm-u&utm_source=gmb&utm_medium=et	/home/benjamin/websites/google/www.google.de/intl/de/business/index7625.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:29	21130/21130	---MC-	200	added ('OK')	text/javascript	date:Wed,%2014%20Dec%202016%2006:00:00%20GMT	https://www.google.de/intl/de/services/js/sitemap.rs.min.js	/home/benjamin/websites/google/www.google.de/intl/de/services/js/sitemap.rs.min.js	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:32	42531/42531	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202018%2021:30:00%20GMT	https://www.google.de/intl/de/adwords/express/?utm_source=awx&utm_medium=et&utm_campaign=de-ww-et-awx-bizsol	/home/benjamin/websites/google/www.google.de/intl/de/adwords/express/indexe6a3.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:33	0/-1	---M--	301	error ('')			https://www.google.de/intl/de_ALL/analytics/partners/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/partners/index.190.delayed	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=Footer)
12:08:37	26855/26855	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202016%2006:30:00%20GMT	https://www.google.de/retail/zertifizierte-haendler/	/home/benjamin/websites/google/www.google.de/retail/zertifizierte-haendler/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:40	24143/24143	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202017%2000:00:00%20GMT	https://www.google.de/intl/de/retail/adsense-for-shopping/	/home/benjamin/websites/google/www.google.de/intl/de/retail/adsense-for-shopping/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:40	258/258	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:29%20GMT	https://www.google.de/intl/de/adwordseditor/	/home/benjamin/websites/google/www.google.de/intl/de/adwordseditor/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:40	227/227	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:08:29%20GMT	https://www.google.de/intl/de/ads/shopping/	/home/benjamin/websites/google/www.google.de/intl/de/ads/shopping/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:40	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:08:26%20GMT	https://www.google.de/intl/de/adwords/myclientcenter/	/home/benjamin/websites/google/www.google.de/intl/de/adwords/myclientcenter/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:40	628/628	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2019:30:00%20GMT	https://www.google.de/about/assets/img/icon-circle-arrow.png	/home/benjamin/websites/google/www.google.de/about/assets/img/icon-circle-arrow.png	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
12:08:41	24123/24123	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202017%2016:00:00%20GMT	https://www.google.de/intl/de/retail/manufacturer-center/	/home/benjamin/websites/google/www.google.de/intl/de/retail/manufacturer-center/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:41	23625/23625	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2007:00:00%20GMT	https://www.google.de/intl/de/retail/express/	/home/benjamin/websites/google/www.google.de/intl/de/retail/express/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:41	53647/53647	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/?subid=de-ww-et-services-sitemap&utm_source=internal&utm_medium=et&utm_campaign=service-sitemap-page	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/indexeeaa.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:41	596/596	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/launch-4285f4.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/launch-4285f4.svg	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
12:08:41	2807/2807	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2019:30:00%20GMT	https://www.google.de/about/assets/img/logo/color.png	/home/benjamin/websites/google/www.google.de/about/assets/img/logo/color.png	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
12:08:41	36219/36219	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jan%202018%2005:00:00%20GMT	https://www.google.de/intl/de/admob/?subid=de-ww-et-services-sitemap&utm_source=internal&utm_medium=et&utm_campaign=service-sitemap-page	/home/benjamin/websites/google/www.google.de/intl/de/admob/indexeeaa.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:41	227/227	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:08:41%20GMT	https://www.google.de/intl/de/edu/	/home/benjamin/websites/google/www.google.de/intl/de/edu/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:42	3980/3980	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2019:30:00%20GMT	https://www.google.de/about/assets/img/logo/flat.png	/home/benjamin/websites/google/www.google.de/about/assets/img/logo/flat.png	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
12:08:42	12537/12537	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202018%2005:30:00%20GMT	https://www.google.de/intl/de/webdesigner/	/home/benjamin/websites/google/www.google.de/intl/de/webdesigner/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:44	17759/17759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202017%2022:30:00%20GMT	https://www.google.de/about/main/machine-learning-qa/translate-demo/img/phone.jpg	/home/benjamin/websites/google/www.google.de/about/main/machine-learning-qa/translate-demo/img/phone.jpg	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
12:08:44	229/229	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:08:42%20GMT	https://www.google.de/intl/de/insights/	/home/benjamin/websites/google/www.google.de/intl/de/insights/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:44	235/235	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:08:42%20GMT	https://www.google.de/trends/?hl=de	/home/benjamin/websites/google/www.google.de/trends/index0016.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:44	26060/26060	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Aug%202017%2020:30:00%20GMT	https://www.google.de/intl/de/webmasters/	/home/benjamin/websites/google/www.google.de/intl/de/webmasters/index.html	(from https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores)
12:08:45	405/405	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/locations/img/directions-icon_2x.png	/home/benjamin/websites/google/www.google.de/about/assets/img/locations/img/directions-icon_2x.png	(from https://www.google.de/about/assets/css/main.min.css?cache=dfa877e)
